id,name,rate,link
154,陳記豬肝湯,4.6/5,https://www.foodpanda.com.tw/restaurant/f3xn/f3xn
155,玖五牛肉麵,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
156,好雞匯鹹水雞 松山店,4.6/5,https://www.foodpanda.com.tw/restaurant/f5ns/f5ns
157,一品園湯包排骨酥,4.5/5,https://www.foodpanda.com.tw/restaurant/f6wm/f6wm
158,四方阿九魯肉飯 (台北萬華店),4.6/5,https://www.foodpanda.com.tw/restaurant/f2sq/f2sq
159,洪記豆漿大王,4.4/5,https://www.foodpanda.com.tw/restaurant/f1ok/f1ok
160,快樂送,4.4/5,https://www.foodpanda.com.tw/restaurant/f7of/f7of
161,瘋狂肉串王 (台北大安店),4.5/5,https://www.foodpanda.com.tw/restaurant/f8rd/f8rd
162,凱大雞排 (台北中原店),4.4/5,https://www.foodpanda.com.tw/restaurant/f7dd/f7dd
163,頂尖高手無骨夢幻鹽酥雞,4.4/5,https://www.foodpanda.com.tw/restaurant/f8qq/f8qq
164,亞都迷你火鍋城,4.5/5,https://www.foodpanda.com.tw/restaurant/f6qs/f6qs
165,Uncle Joe's健康餐盒 披薩沙拉,4.5/5,https://www.foodpanda.com.tw/restaurant/f2sl/uncle-joe-s-
166,21號鵝肉,4.4/5,https://www.foodpanda.com.tw/restaurant/f4pe/21--5
167,龍傳客家放山雞莊,4.3/5,https://www.foodpanda.com.tw/restaurant/f2ov/f2ov
168,陸家班 特色排隊美食 (台北師大店),4.5/5,https://www.foodpanda.com.tw/restaurant/f1kh/f1kh
169,西門平安食堂,4.4/5,https://www.foodpanda.com.tw/restaurant/f8it/f8it
170,猛呷．艋舺串燒,4.3/5,https://www.foodpanda.com.tw/restaurant/f0xz/f0xz
171,阿珍鹹水雞 (寧夏夜市),4.2/5,https://www.foodpanda.com.tw/restaurant/f7dw/f7dw
172,鹹酥李,4.3/5,https://www.foodpanda.com.tw/restaurant/f0pr/f0pr
173,瀧萊鹹酥雞,4月5日,https://www.foodpanda.com.tw/restaurant/f2rl/f2rl
174,東區粉圓,4.2/5,https://www.foodpanda.com.tw/restaurant/f0nm/f0nm
175,一口鮮果汁水果切盤專賣店,4月5日,https://www.foodpanda.com.tw/restaurant/f3wx/f3wx
176,林森百燴,4.5/5,https://www.foodpanda.com.tw/restaurant/e4zn/lin-sen-bai-hui
177,湯姆?燒鳥,5月5日,https://www.foodpanda.com.tw/restaurant/f9jd/f9jd
178,許記生煎包,5月5日,https://www.foodpanda.com.tw/restaurant/f3md/f3md
179,Mister Donut (台北京捷門市),4.8/5,https://www.foodpanda.com.tw/restaurant/d4qo/mister-donut--9
180,茶堀出軌,4.8/5,https://www.foodpanda.com.tw/restaurant/e9mm/cha-ku-chu-gui
181,85度C (台北錦州店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5xx/85-c--112
182,粥師傅廣東粥 (台北林森店),4.8/5,https://www.foodpanda.com.tw/restaurant/a0hz/zhou-shi-fu-guang-dong-zhou-tai-bei-lin-sen-dian
183,八方雲集 (林森北店),4.7/5,https://www.foodpanda.com.tw/restaurant/a7kg/ba-fang-yun-ji-lin-sen-bei-dian
184,無老鍋 (台北中山店),4.7/5,https://www.foodpanda.com.tw/restaurant/a8dl/wu-lao-guo-tai-bei-zhong-shan-dian
185,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
186,摩斯漢堡Mos Burger (林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3ud/-mos-burger--47
187,胖老爹美式炸雞 (台北車站店),4.7/5,https://www.foodpanda.com.tw/restaurant/z9dp/pang-lao-die-mei-shi-zha-ji-tai-bei-che-zhan-dian
188,好雞匯鹹水雞(台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/b7ii/hao-ji-hui-tai-bei-lin-sen-dian
189,COLD STONE (西門門市),4.8/5,https://www.foodpanda.com.tw/restaurant/d4bm/cold-stone--10
190,??家 Sukiya (台北站前店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6kx/-sukiya--8
191,伙房私廚,4.8/5,https://www.foodpanda.com.tw/restaurant/z8xu/huo-fang-si-chu
192,周媽媽烤肉飯,4.6/5,https://www.foodpanda.com.tw/restaurant/a9uf/zhou-ma-ma-kao-rou-fan
193,Pizza Hut必勝客 (圓環外送店),4.7/5,https://www.foodpanda.com.tw/restaurant/z8fk/pizza-hut--146
194,龍涎居 (台北大同店),4.7/5,https://www.foodpanda.com.tw/restaurant/w0df/long-xian-ju-tai-bei-da-tong-dian
195,沙渡垂陽碳烤,4.6/5,https://www.foodpanda.com.tw/restaurant/e1rk/--361
196,三顧茅廬 (台北長安東一店),4.6/5,https://www.foodpanda.com.tw/restaurant/z9zo/san-gu-mao-lu-tai-bei-chang-an-dong-yi-dian
197,風來坊串串錦店,4.7/5,https://www.foodpanda.com.tw/restaurant/f6rn/f6rn
198,吉野家 Yoshinoya (台北館前店),4.7/5,https://www.foodpanda.com.tw/restaurant/w3fy/yoshinoya-30
199,吉野家 Yoshinoya (台北吉林店),4.7/5,https://www.foodpanda.com.tw/restaurant/w0kt/yoshinoya-56
200,一緒串燒-酒場,4.6/5,https://www.foodpanda.com.tw/restaurant/d7bg/yi-xu-chuan-shao-jiu-chang
201,微笑碳烤 (台北大同寧夏店),4.6/5,https://www.foodpanda.com.tw/restaurant/a7nh/wei-xiao-tan-kao-tai-bei-da-tong-zhu-xia-dian
202,??家 Sukiya (民權西路店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7kr/-sukiya--1
203,胖老爹美式炸雞 (台北重慶圓環店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2bg/pang-lao-die-mei-shi-zha-ji-tai-bei-zhong-qing-yuan-huan-dian
204,銀角酒場-築地銀章魚燒,4.6/5,https://www.foodpanda.com.tw/restaurant/z5pe/yin-jiao-jiu-chang-zhu-di-yin-zhang-yu-shao
205,Rocket Music音樂火箭餐廳,4.6/5,https://www.foodpanda.com.tw/restaurant/e0lr/rocket-music-
206,19咖啡輕食廚房 (台北中原店),4.6/5,https://www.foodpanda.com.tw/restaurant/a9on/19--1
207,金好呷土雞料理 (雞肉飯),4.6/5,https://www.foodpanda.com.tw/restaurant/e9no/jin-hao-xia-tu-ji-liao-li-ji-rou-fan
208,Pizza Hut必勝客 (馬偕外送店),4.6/5,https://www.foodpanda.com.tw/restaurant/y5vu/pizza-hut--85
