id,name,rate,link
162,雞湯面線 (新北新莊店),4.1/5,https://www.foodpanda.com.tw/restaurant/f8uh/f8uh
163,新莊冰鎮 (新莊建中店),4月5日,https://www.foodpanda.com.tw/restaurant/f0zu/f0zu
164,豆品道石頭火鍋,4.1/5,https://www.foodpanda.com.tw/restaurant/f5ya/f5ya
165,G SHAKE 泰式鹹水雞,3.9/5,https://www.foodpanda.com.tw/restaurant/f4rg/g-shake-
166,葉記串串香,3.6/5,https://www.foodpanda.com.tw/restaurant/f1jv/f1jv
167,張記黃牛肉 新莊店,4.8/5,https://www.foodpanda.com.tw/restaurant/f7ir/f7ir
168,耍炸日式海陸炸物 (泰山明志店),5月5日,https://www.foodpanda.com.tw/restaurant/o2dv/o2dv
169,聞味香滷味東山鴨頭,4.8/5,https://www.foodpanda.com.tw/restaurant/f9jk/f9jk
170,顏記清蒸一口肉圓 (新莊中和店),4.7/5,https://www.foodpanda.com.tw/restaurant/q3xg/q3xg
171,"NABE 火鍋,燒烤",4.8/5,https://www.foodpanda.com.tw/restaurant/f0pb/nabe-
172,樂錢嘟涮涮鍋 (新北泰山店),4.8/5,https://www.foodpanda.com.tw/restaurant/t2op/t2op
173,日船章魚小丸子（新莊廟街店）,4.9/5,https://www.foodpanda.com.tw/restaurant/a6wv/ri-chuan-can-yin
174,姜家麻油雞,4.7/5,https://www.foodpanda.com.tw/restaurant/g7lb/g7lb
175,85度C (新莊中平店),4.8/5,https://www.foodpanda.com.tw/restaurant/d3ye/85-c--135
176,新莊碳烤,4.7/5,https://www.foodpanda.com.tw/restaurant/d1bo/xin-zhuang-tan-kao
177,永和豆漿 (新莊中和店),4.7/5,https://www.foodpanda.com.tw/restaurant/b4zl/yong-he-dou-jiang-xin-zhuang-zhong-he-dian
178,九龍塘廣東粥,4.7/5,https://www.foodpanda.com.tw/restaurant/a0tb/jiu-long-tang-guang-dong-zhou
179,嗆蝦集團休閒釣蝦場,4.6/5,https://www.foodpanda.com.tw/restaurant/f6rf/f6rf
180,Pizza Hut必勝客 (新莊新泰店),4.8/5,https://www.foodpanda.com.tw/restaurant/y3ka/pizza-hut-91
181,斗六當歸鴨 (新莊福壽店),4.7/5,https://www.foodpanda.com.tw/restaurant/b6ow/dou-liu-dang-gui-ya-xin-zhuang-fu-shou-dian
182,巧味現烤烘焙,4.7/5,https://www.foodpanda.com.tw/restaurant/b2sk/qiao-wei-xian-kao-hong-bei
183,胖老爹美式炸雞 (新莊中華店),4.7/5,https://www.foodpanda.com.tw/restaurant/y0hj/pang-lao-die-mei-shi-zha-ji-xin-zhuang-zhong-hua-dian
184,胖老爹美式炸雞 (新莊廟街店),4.7/5,https://www.foodpanda.com.tw/restaurant/y8qe/pang-lao-die-mei-shi-zha-ji-xin-zhuang-miao-jie-dian
185,口?品麻辣臭豆腐 (新北新莊分店),4.7/5,https://www.foodpanda.com.tw/restaurant/a6vq/kou-xuan-pin-ma-la-chou-dou-fu-xin-bei-xin-zhuang-fen-dian
186,元氣脆皮章魚燒 (新北輔大店),4.7/5,https://www.foodpanda.com.tw/restaurant/a1md/yuan-qi-cui-pi-zhang-yu-shao-xin-bei-fu-da-dian
187,珍珠園烤玉米,4.7/5,https://www.foodpanda.com.tw/restaurant/z2bv/zhen-zhu-yuan-kao-yu-mi
188,胖老爹美式炸雞 (新莊中港店),4.8/5,https://www.foodpanda.com.tw/restaurant/z7ss/pang-lao-die-mei-shi-zha-ji-xin-zhuang-zhong-gang-dian
189,延禧宮火鍋店,4.6/5,https://www.foodpanda.com.tw/restaurant/b3li/yan-xi-gong-huo-guo-dian
190,平安素早晚餐,4.7/5,https://www.foodpanda.com.tw/restaurant/f7dl/f7dl
191,香酥地瓜球,4.6/5,https://www.foodpanda.com.tw/restaurant/a4qj/xiang-su-di-gua-qiu
192,高地PUB,4.8/5,https://www.foodpanda.com.tw/restaurant/d1qy/pub
193,??家 Sukiya (新莊店),4.7/5,https://www.foodpanda.com.tw/restaurant/z1ll/-sukiya--12
194,豆漾 (新莊富國店),4.7/5,https://www.foodpanda.com.tw/restaurant/b9wo/dou-yang-xin-zhuang-fu-guo-dian
195,廟口臭豆腐,4.7/5,https://www.foodpanda.com.tw/restaurant/a1ko/miao-kou-chou-dou-fu
196,艋舺雞排 (新莊中華店),4.7/5,https://www.foodpanda.com.tw/restaurant/e1rr/meng-jia-ji-pai-xin-zhuang-zhong-hua-dian
197,欲罷不能鹹水雞 (新莊中平店),4.7/5,https://www.foodpanda.com.tw/restaurant/b1nj/yu-ba-bu-neng-xian-shui-ji-xin-zhuang-zhong-ping-dian
198,泰山香烤中東沙威瑪,4.7/5,https://www.foodpanda.com.tw/restaurant/b8xg/tai-shan-xiang-kao-zhong-dong-sha-wei-ma
199,雪城麻辣燙,4.8/5,https://www.foodpanda.com.tw/restaurant/f4te/f4te
200,皇財燒仙草,4.7/5,https://www.foodpanda.com.tw/restaurant/b2eq/huang-cai-shao-xian-cao
201,曲肯叔叔美式炸雞 (新莊輔大店),4.6/5,https://www.foodpanda.com.tw/restaurant/y2mk/qu-ken-shu-shu-mei-shi-zha-ji-xin-zhuang-fu-da-dian
202,5味臭臭鍋 (新莊福壽店),4.6/5,https://www.foodpanda.com.tw/restaurant/y0am/5--3
203,小上海香酥雞 (新莊福壽店),4.6/5,https://www.foodpanda.com.tw/restaurant/a8gg/xiao-shang-hai-xiang-su-ji-xin-zhuang-fu-shou-dian
204,香建沙威瑪,4.8/5,https://www.foodpanda.com.tw/restaurant/y4rs/xiang-jian-sha-wei-ma
