id,name,rate,link
153,風來坊串串錦店,4.7/5,https://www.foodpanda.com.tw/restaurant/f6rn/f6rn
154,桶一天下 (台北合江店),4.8/5,https://www.foodpanda.com.tw/restaurant/f2zy/f2zy
155,玖五牛肉麵,4.5/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
156,??家 Sukiya (台北站前店),4.5/5,https://www.foodpanda.com.tw/restaurant/f6kx/-sukiya--8
157,劉家現烤玉米,4.5/5,https://www.foodpanda.com.tw/restaurant/f8db/f8db
158,一品園湯包排骨酥,4.4/5,https://www.foodpanda.com.tw/restaurant/f6wm/f6wm
159,瘋狂肉串王 (台北大安店),4.4/5,https://www.foodpanda.com.tw/restaurant/f8rd/f8rd
160,Uncle Joe's健康餐盒 披薩沙拉,4.4/5,https://www.foodpanda.com.tw/restaurant/f2sl/uncle-joe-s-
161,洪記豆漿大王,4.4/5,https://www.foodpanda.com.tw/restaurant/f1ok/f1ok
162,快樂送,4.5/5,https://www.foodpanda.com.tw/restaurant/f7of/f7of
163,凱大雞排 (台北中原店),4.4/5,https://www.foodpanda.com.tw/restaurant/f7dd/f7dd
164,頂尖高手無骨夢幻鹽酥雞,4.4/5,https://www.foodpanda.com.tw/restaurant/f8qq/f8qq
165,陸家班 特色排隊美食 (台北師大店),4.3/5,https://www.foodpanda.com.tw/restaurant/f1kh/f1kh
166,通化粉圓冰品&一杯好茶,4.3/5,https://www.foodpanda.com.tw/restaurant/f8fd/f8fd
167,21號鵝肉,4.2/5,https://www.foodpanda.com.tw/restaurant/f4pe/21--5
168,龍傳客家放山雞莊,4.3/5,https://www.foodpanda.com.tw/restaurant/f2ov/f2ov
169,秧米 (台北市府店),4.2/5,https://www.foodpanda.com.tw/restaurant/f0gq/f0gq
170,東區粉圓,4.2/5,https://www.foodpanda.com.tw/restaurant/f0nm/f0nm
171,鹹酥李,4.2/5,https://www.foodpanda.com.tw/restaurant/f0pr/f0pr
172,雙醬咖哩 (松山饒河店),4月5日,https://www.foodpanda.com.tw/restaurant/f6hk/f6hk
173,阿珍鹹水雞 (寧夏夜市),4月5日,https://www.foodpanda.com.tw/restaurant/f7dw/f7dw
174,炒麵王子79 (台北臨江店),4.5/5,https://www.foodpanda.com.tw/restaurant/f8gh/-79-
175,瀧萊鹹酥雞,4.3/5,https://www.foodpanda.com.tw/restaurant/f2rl/f2rl
176,Carnegie's Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f0zz/carnegie-s-taipei
177,好福記永和豆漿 (台北長春店),5月5日,https://www.foodpanda.com.tw/restaurant/y7wu/hao-fu-ji-yong-he-dou-jiang-tai-bei-chang-chun-dian
178,魚丸哥港式小吃,4.8/5,https://www.foodpanda.com.tw/restaurant/e2hr/yu-wan-ge-gang-shi-xiao-chi
179,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
180,湯姆?燒鳥,5月5日,https://www.foodpanda.com.tw/restaurant/f9jd/f9jd
181,無老鍋 (台北市民店),5月5日,https://www.foodpanda.com.tw/restaurant/a9vi/wu-lao-guo-tai-bei-shi-min-dian
182,甘芭嗲水果茶飲甜食 (台北永吉店),4.8/5,https://www.foodpanda.com.tw/restaurant/f6bp/f6bp
183,台北果汁專賣店 (二店),4.7/5,https://www.foodpanda.com.tw/restaurant/f4ts/f4ts
184,肉普普石頭火鍋,4.6/5,https://www.foodpanda.com.tw/restaurant/m5gi/m5gi
185,伙房私廚,4.8/5,https://www.foodpanda.com.tw/restaurant/z8xu/huo-fang-si-chu
186,老睦家 炒鱔魚 沙茶魚頭火鍋,4.8/5,https://www.foodpanda.com.tw/restaurant/a7my/lao-mu-jia
187,無敵滷物製作所,4.7/5,https://www.foodpanda.com.tw/restaurant/d5fw/wu-di-lu-wu-zhi-zuo-suo
188,粥師傅廣東粥 (台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/a0hz/zhou-shi-fu-guang-dong-zhou-tai-bei-lin-sen-dian
189,摩斯漢堡Mos Burger (民生二店),4.8/5,https://www.foodpanda.com.tw/restaurant/y0dh/-mos-burger--16
190,八方雲集 (林森北店),4.7/5,https://www.foodpanda.com.tw/restaurant/a7kg/ba-fang-yun-ji-lin-sen-bei-dian
191,麥當勞 (S43 長春店),4.6/5,https://www.foodpanda.com.tw/restaurant/z8wm/-s43-
192,北京羊肉串,4.6/5,https://www.foodpanda.com.tw/restaurant/f1oe/f1oe
193,一漾 Yearning Tea,4.7/5,https://www.foodpanda.com.tw/restaurant/y4og/-yearning-tea
194,林記海南雞飯,4.7/5,https://www.foodpanda.com.tw/restaurant/a9zc/lin-ji-hai-nan-ji-fan
