id,name,rate,link
140,雞大爺 (三重五華店),4.6/5,https://www.foodpanda.com.tw/restaurant/b4be/ji-da-ye-san-zhong-wu-hua-dian
141,爆Q美式炸雞(蘆洲店),4.7/5,https://www.foodpanda.com.tw/restaurant/f3vj/-q-
142,炸雞汪,4.3/5,https://www.foodpanda.com.tw/restaurant/z6zf/zha-ji-wang
143,咕咕谷鹹酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/z2is/gu-gu-gu-xian-su-ji
144,胖老爹美式炸雞 (三重三民店),4.7/5,https://www.foodpanda.com.tw/restaurant/b0bi/pang-lao-die-mei-shi-zha-ji-san-zhong-san-min-dian
145,吮指王 (三重大同店),4.8/5,https://www.foodpanda.com.tw/restaurant/d5pm/shun-zhi-wang-san-zhong-da-tong-dian
146,比臉大G排 (新北五華店),4.6/5,https://www.foodpanda.com.tw/restaurant/b3rm/-g--8
147,雞將香雞排,4.4/5,https://www.foodpanda.com.tw/restaurant/y9rx/ji-jiang-xiang-ji-pai
148,胖老爹美式炸雞 (三重自強店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3kh/pang-lao-die-mei-shi-zha-ji-san-zhong-zi-qiang-dian
149,欲罷不能鹹水雞 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6ma/f6ma
150,熊果園 風格.茶飲,4.6/5,https://www.foodpanda.com.tw/restaurant/f0al/f0al
151,搶雞王,4.6/5,https://www.foodpanda.com.tw/restaurant/f0xe/f0xe
152,崧田滷味,4.7/5,https://www.foodpanda.com.tw/restaurant/f7tw/f7tw
153,桶一天下 (三重福德店),4.7/5,https://www.foodpanda.com.tw/restaurant/f3cy/f3cy
154,桶一天下 (三重五華店),4.6/5,https://www.foodpanda.com.tw/restaurant/f7za/f7za
155,C. SHOP 西點小舖,4.6/5,https://www.foodpanda.com.tw/restaurant/f1mv/c-shop-
156,豆漿工坊,4.6/5,https://www.foodpanda.com.tw/restaurant/f3qj/f3qj
157,路邊攤仔炒燴飯麵,4.4/5,https://www.foodpanda.com.tw/restaurant/f9by/f9by
158,黑仔去骨麻辣鹹水雞,4.3/5,https://www.foodpanda.com.tw/restaurant/f3mb/f3mb
159,家鄉碳烤雞排 (三重三和店),4.5/5,https://www.foodpanda.com.tw/restaurant/f7cm/f7cm
160,三和大盤熱炒 (三重自強店),4.3/5,https://www.foodpanda.com.tw/restaurant/f7zx/f7zx
161,台灣芒果冰專賣店,4.2/5,https://www.foodpanda.com.tw/restaurant/f2ms/f2ms
162,店長鴨血 (三重三民店),4.2/5,https://www.foodpanda.com.tw/restaurant/f3jm/f3jm
163,好食雞鹹水雞,4.1/5,https://www.foodpanda.com.tw/restaurant/f4rm/f4rm
164,發現義大利麵,3.9/5,https://www.foodpanda.com.tw/restaurant/f9au/f9au
165,秧米三蘆店,4月5日,https://www.foodpanda.com.tw/restaurant/f3jc/f3jc
166,咖哩殿,4月5日,https://www.foodpanda.com.tw/restaurant/f9qe/f9qe
167,雞泰鹹水雞 (泰式雞) (新北三重店),4月5日,https://www.foodpanda.com.tw/restaurant/f2ou/f2ou
168,濤濤綠奶蓋茶,3.7/5,https://www.foodpanda.com.tw/restaurant/f0id/f0id
169,龍門520串燒,3.8/5,https://www.foodpanda.com.tw/restaurant/f7gu/-520-
170,一三水果汁專賣店,3.3/5,https://www.foodpanda.com.tw/restaurant/f9xr/f9xr
171,蘆洲夜市ㄚ咪肉羹店,2.2/5,https://www.foodpanda.com.tw/restaurant/f5xq/f5xq
172,島瓜滷味 (三重溪尾店),1月5日,https://www.foodpanda.com.tw/restaurant/f5wp/f5wp
